"text","label"
"now that recovery and e11 reconstruction e12 after the e21 tsunami e22 are getting under way we want to see people move into their new homes communities resume their livelihoods and children back into their rebuilt schools","0"
"e11 libertarianism e12 as discussed in this e21 essay e22 is a theory of political justice","2"
"the bond - insurance e11 unit e12 was placed into e21 receivership e22","0"
"the french toast was very tasty and the mango e11 cranberry e12 e21 syrup e22 was a nice touch","14"
"draining your e11 wash water e12 into an open e21 sump pump e22 was a bad idea","7"
"it was formerly known as how park possibly through the early connexion of william de ow with the parish and had its origin in the charter of 1200 granting william briwere the elder chase of hare fox cat and wolf through all the king land per totam terram nostram and e11 warren e12 of e21 hares e22 pheasants and partridges throughout all his own lands as also licence to inclose two coppices one of which was situated between king somborne and stockbridge and the other was called how wood","16"
"kurosawa hired a e11 legion e12 of e21 marksmen e22 to fire arrows at his lead actor","16"
"the e11 method e12 includes the e21 formation e22 of a two - layer semifmished product with a low - melting surface layer and simering combined with impregnation","12"
"the european ombudsman p nikiforos diamandouros has asked the european commission to correct an administrative e11 error e12 concerning fishing e21 quotas e22 in the west of scotland","0"
"last night someone threw a e11 stone e12 into our glass e21 window e22","7"
"raj driven to e11 rage e12 after e21 reading e22 about yet another weirdly spelled web 2 0 company is struggling on techcrunch","10"
"cent hotly anticipated new e11 album e12 has been leaked on to the e21 public e22","0"
"foreign e11 minister e12 participated in a high level un e21 conference e22 on financing for development","0"
"as they watch the jar breaks open and a dark man with a rolled - up e11 rug e12 climbs from inside the e21 jar e22","13"
"e11 studies e12 described in this article investigated two e21 questions e22 about forgiveness","0"
"scientists have injected human e11 cells e12 into lab e21 animals e22","7"
"condoleezza rice speaks amid a e11 crowd e12 of torture e21 protesters e22","16"
"the team prepared gis precipitation and contour maps of the area approximately 777 square miles depicting the landforms and identifying the e11 flooding e12 and landslides caused by the e21 rainfall e22","10"
"the 1906 san francisco e11 earthquake e12 was caused by a e21 rupture e22 on the san andreas fault a continental transform fault that forms part of the boundary between the pacific plate and the north american plate","10"
"pioneering percussionist terje isungset plays e11 instruments e12 made from a 2500 year old e21 glacier e22","13"
"james p gorman greeted his employees on tuesday with a e11 memorandum e12 that outlined the management e21 changes e22 at the firm","1"
"they posted a note on the back of the door and the e11 lid e12 of the e21 toilet e22","11"
"a two zone alarm means the e11 alarm e12 has two seperate would etection e21 circuits e22 and can identify which circuit was triggered","12"
"the e11 relationship e12 between funding source and study outcome was investigated in several other e21 studies e22","0"
"australia exports e11 grains e12 to the neighboring e21 countries e22","7"
"an e11 object e12 has been placed into e21 orbit e22","7"
"the e11 grief e12 from sudden e21 death e22 is completely different from expected death when families have time to prepare and say goodbye","10"
"the e11 book e12 compiled by the e21 poet e22 daughter includes memoirs by writers poets translators critics actors and theater directors","0"
"schoniger technique for e11 combustion e12 of organic compounds in a e21 flask e22 filled with oxygen is well known","0"
"those who staged the coup appointed a civilian prime minister and a e11 cabinet e12 of civilian e21 technocrats e22","16"
"this is the best e11 armor e12 for e21 knights e22","5"
"there is chicha andian e11 beer e12 made with a e21 maize e22 called jora","13"
"the e11 wounds e12 caused by the scourging and the e21 thorns e22 are almost invisible","10"
"a series of steps takes you to the top of the falls where you get a wide and spectacular view of the stone bowl that the e11 creek e12 has carved over the e21 ages e22","0"
"the tunnel complex now hosts a series of e11 galleries e12 detailing the e21 occupation history e22","1"
"the existing e11 configurator e12 i am certain is built up of many e21 parts e22 expertly layered probably mostly inside of this configed program","12"
"myoats is a community where e11 people e12 create e21 designs e22 using an online drawing application","4"
"the e11 war e12 was caused by the expansionist e21 desires e22 of hitler mussolini and the japanese imperialists","10"
"the official printed slip e11 law e12 is available from the government printing e21 office e22","3"
"the e11 project e12 comprises several e21 phases e22 including 19 miles of highway expansion","12"
"the fixation e11 device e12 fixed the tibia proximally with a e21 stem e22 which was inserted into the medullary channel and connected to a rod","6"
"the e11 narcs e12 planted a e21 rock e22 of cocaine on me when they arrested my buddy with his stash","0"
"e11 osteoporosis e12 is caused by a sharp e21 decrease e22 in estrogen levels that leads to an increased rate of bone remodeling","10"
"bon vivants were a e11 subculture e12 of e21 homosexuals e22 who partied in the 50","16"
"the bottom e11 tier e12 was made with two bath e21 towels e22 the third tier with one bath towel the second tier with two hand towels","12"
"a beautiful young e11 girl e12 is going into blissful e21 trance e22","0"
"in the sketch at right the electromagnet formed by the e11 coil e12 of the e21 rotor e22 is represented as a permanent magnet and the same torque north attracts south is seen to be that acting to align the central magnet","11"
"they have exported serious e11 crime e12 to previously blissful e21 communities e22","7"
"in the e11 background e12 is a depiction of a e21 city e22 with angels that along a path that leads towards it","0"
"the following monday his bosses were so impressed they gave him a job as a draughtsman in the e11 design e12 e21 office e22","3"
"the economic e11 collapse e12 was caused by e21 consumers e22 buying mortgages they could not afford and the housing collapse","10"
"a e11 lizard e12 sticks its e21 tongue e22 out of its mouth","12"
"convulsions that occur after dtap are usually not caused directly by the vaccine but by a e11 fever e12 which in turn was triggered by the e21 vaccine e22","10"
"e11 burrows e12 by e21 birds e22 are usually made in soft soils ; some penguins and other pelagic seabirds are noted for such burrows","3"
"one of the most important ostraca found at mesad hashavyahu is a written e11 appeal e12 by a field e21 worker e22 to the fortress governor","3"
"it is a magazine style e11 journal e12 that publishes full - length research e21 papers e22 in all disciplines of science","12"
"the character of the e11 drug e12 release from the e21 conjugates e22 was different","13"
"the first civilization to have a dedicated force of military engineering specialists were the romans whose army contained a dedicated e11 corps e12 of military e21 engineers e22 known as architecti","16"
"we recommend keeping the e11 bird e12 in a e21 container e22 not letting it loose in your house or car","17"
"at the time of the incident the front e11 tank e12 was full of e21 molasses e22 the middle two tanks were empty and the rear tank had just been emptied","18"
